,date,bithumb,coinone,korbit,upbit,gopax
1339,2017-08-27,667440115,0,0,0,0
1340,2017-08-28,645874094,0,0,0,0
1341,2017-08-29,582315177,0,0,0,0
1342,2017-08-30,598150082,0,0,0,0
1343,2017-08-31,637234338,0,0,0,0
1344,2017-09-01,1053203821,0,0,0,0
1345,2017-09-02,1098343326,0,0,0,0
1346,2017-09-03,698193193,0,0,0,0
1347,2017-09-04,804195131,0,0,0,0
1348,2017-09-05,1067779458,0,0,0,0
1349,2017-09-06,905975452,0,0,0,0
1350,2017-09-07,909311502,0,0,0,0
1351,2017-09-08,879350987,0,0,0,0
1352,2017-09-09,323281687,0,0,0,0
1353,2017-09-10,444783494,0,0,0,0
1354,2017-09-11,419435503,0,0,0,0
1355,2017-09-12,341617226,0,0,0,0
1356,2017-09-13,516844005,0,0,0,0
1357,2017-09-14,656325512,0,0,0,0
1358,2017-09-15,1629448747,0,0,0,0
1359,2017-09-16,577531696,0,0,0,0
1360,2017-09-17,338629189,0,0,0,0
1361,2017-09-18,748975640,0,0,0,0
1362,2017-09-19,738092062,0,0,0,0
1363,2017-09-20,566341439,0,0,0,0
1364,2017-09-21,472967264,0,0,0,0
1365,2017-09-22,347347581,0,0,0,0
1366,2017-09-23,296421749,0,0,0,0
1367,2017-09-24,322057141,0,0,0,0
1368,2017-09-25,337152192,0,0,0,0
1369,2017-09-26,316304879,0,0,0,0
1370,2017-09-27,475562502,0,0,0,0
1371,2017-09-28,498874455,0,0,0,0
1372,2017-09-29,315982216,0,0,0,0
1373,2017-09-30,228146837,0,0,0,0
1374,2017-10-01,217692169,0,0,0,0
1375,2017-10-02,256346841,0,0,0,0
1376,2017-10-03,201967355,0,0,0,0
1377,2017-10-04,215025327,0,0,0,0
1378,2017-10-05,382458891,0,0,0,0
1379,2017-10-06,241850202,0,0,0,0
1380,2017-10-07,163402663,0,0,0,0
1381,2017-10-08,475577193,0,0,0,0
1382,2017-10-09,599589810,0,0,0,0
1383,2017-10-10,507328427,0,0,0,0
1384,2017-10-11,194678124,0,0,0,0
1385,2017-10-12,553224495,0,0,0,0
1386,2017-10-13,597602544,0,0,0,0
1387,2017-10-14,453515432,0,0,0,0
1388,2017-10-15,661365494,0,0,0,0
1389,2017-10-16,844787526,0,0,0,0
1390,2017-10-17,931761822,0,0,0,0
1391,2017-10-18,738101478,0,0,0,0
1392,2017-10-19,410975744,0,0,0,0
1393,2017-10-20,355347336,0,0,0,0
1394,2017-10-21,123064450,0,0,0,0
1395,2017-10-22,402569323,0,0,0,0
1396,2017-10-23,365041519,0,0,0,0
1397,2017-10-24,524823137,0,0,0,0
1398,2017-10-25,303286735,0,0,0,0
1399,2017-10-26,275240870,0,0,0,0
1400,2017-10-27,400438221,0,0,0,0
1401,2017-10-28,544304163,0,0,0,0
1402,2017-10-29,1311271724,0,0,0,0
1403,2017-10-30,617004826,0,0,0,0
1404,2017-10-31,386497048,0,0,0,0
1405,2017-11-01,879020653,0,0,0,0
1406,2017-11-02,1380599072,0,0,0,0
1407,2017-11-03,1350611852,0,0,0,0
1408,2017-11-04,906216430,0,0,0,0
1409,2017-11-05,741996921,0,0,0,0
1410,2017-11-06,924676575,0,0,0,0
1411,2017-11-07,634896636,0,0,0,0
1412,2017-11-08,885742477,0,0,0,0
1413,2017-11-09,883652616,0,0,0,0
1414,2017-11-10,3254729130,0,0,0,0
1415,2017-11-11,2837701435,0,0,0,0
1416,2017-11-12,1183688516,0,0,0,0
1417,2017-11-13,2669345875,0,0,0,0
1418,2017-11-14,1279960146,0,0,0,0
1419,2017-11-15,1109356125,0,0,0,0
1420,2017-11-16,1862968144,0,0,0,0
1421,2017-11-17,2047583190,0,0,0,0
1422,2017-11-18,1827902212,0,0,0,0
1423,2017-11-19,1094717713,0,0,0,0
1424,2017-11-20,763747405,0,0,0,0
1425,2017-11-21,902158003,0,0,0,0
1426,2017-11-22,1240983134,0,0,0,0
1427,2017-11-23,2515980439,0,0,0,0
1428,2017-11-24,2076380669,0,0,0,0
1429,2017-11-25,1458970426,0,0,0,0
1430,2017-11-26,1263888392,0,0,0,0
1431,2017-11-27,1573199619,0,0,0,0
1432,2017-11-28,2017793329,0,0,0,0
1433,2017-11-29,2680047978,0,0,0,0
1434,2017-11-30,2147323285,0,0,0,0
1435,2017-12-01,1606625883,0,0,0,0
1436,2017-12-02,1053714354,0,0,0,0
1437,2017-12-03,1219476790,0,0,0,0
1438,2017-12-04,708877183,0,0,0,0
1439,2017-12-05,1102642401,0,0,0,0
1440,2017-12-06,1828166199,0,0,0,0
1441,2017-12-07,2222911158,0,0,0,0
1442,2017-12-08,3358416334,0,0,0,0
1443,2017-12-09,2126591845,0,0,0,0
1444,2017-12-10,2673887969,0,0,0,0
1445,2017-12-11,2187769531,0,0,0,0
1446,2017-12-12,3535633976,0,0,0,0
1447,2017-12-13,3131474464,0,0,0,0
1448,2017-12-14,4862107621,0,0,0,0
1449,2017-12-15,2964185282,0,0,0,0
1450,2017-12-16,2141360719,0,0,0,0
1451,2017-12-17,2031964027,0,0,0,0
1452,2017-12-18,2825715489,0,0,0,0
1453,2017-12-19,3086949000,0,0,0,0
1454,2017-12-20,4313361607,0,0,0,0
1455,2017-12-21,3059996606,0,0,0,0
1456,2017-12-22,2845186695,0,0,0,0
1457,2017-12-23,2095846280,0,0,0,0
1458,2017-12-24,1492503838,0,0,0,0
1459,2017-12-25,1129216701,0,0,0,0
1460,2017-12-26,1584559095,0,0,0,0
1461,2017-12-27,1916833397,0,0,0,0
1462,2017-12-28,2156407114,0,0,0,0
1463,2017-12-29,2940970678,0,0,0,0
1464,2017-12-30,2148649537,0,0,0,0
1465,2017-12-31,2011363304,0,0,0,0
1466,2018-01-01,1548659625,0,0,0,0
1467,2018-01-02,2148105369,0,0,0,0
1468,2018-01-03,2933352959,0,0,0,0
1469,2018-01-04,2974144620,0,0,0,0
1470,2018-01-05,2644455153,0,0,0,0
1471,2018-01-06,2206868665,0,0,0,0
1472,2018-01-07,2098120573,0,0,0,0
1473,2018-01-08,1848864926,0,0,0,0
1474,2018-01-09,2382815315,0,0,0,0
1475,2018-01-10,3266082124,0,0,0,0
1476,2018-01-11,3212071607,0,0,0,0
1477,2018-01-12,3439170674,0,0,0,0
1478,2018-01-13,3849955099,0,0,0,0
1479,2018-01-14,2615431353,0,0,0,0
1480,2018-01-15,2234084482,0,0,0,0
1481,2018-01-16,3672980913,0,0,0,0
1482,2018-01-17,3951423825,0,0,0,0
1483,2018-01-18,3936078259,0,0,0,0
1484,2018-01-19,2226228311,0,0,0,0
1485,2018-01-20,3096035018,0,0,0,0
1486,2018-01-21,3152748591,0,0,0,0
1487,2018-01-22,2906584642,0,0,0,0
1488,2018-01-23,2385070340,0,0,0,0
1489,2018-01-24,1683538551,0,0,0,0
1490,2018-01-25,1578407619,0,0,0,0
1491,2018-01-26,2075343884,0,0,0,0
1492,2018-01-27,843758184,0,0,0,0
1493,2018-01-28,1540568408,0,0,0,0
1494,2018-01-29,1004638378,0,0,0,0
1495,2018-01-30,1070430527,0,0,0,0
1496,2018-01-31,1316746438,0,0,0,0
1497,2018-02-01,1258447009,0,0,0,0
1498,2018-02-02,2927129919,0,0,0,0
1499,2018-02-03,1619882944,0,0,0,0
1500,2018-02-04,1119584901,0,0,0,0
1501,2018-02-05,932736838,0,0,0,0
1502,2018-02-06,2096580718,0,0,0,0
1503,2018-02-07,1206749125,0,0,0,0
1504,2018-02-08,1100943920,0,0,0,0
1505,2018-02-09,1214947514,0,0,0,0
1506,2018-02-10,2203524521,0,0,0,0
1507,2018-02-11,1433201062,0,0,0,0
1508,2018-02-12,1061830979,0,0,0,0
1509,2018-02-13,871274682,0,0,0,0
1510,2018-02-14,1276706698,0,0,0,0
1511,2018-02-15,1035561140,0,0,0,0
1512,2018-02-16,656430283,0,0,0,0
1513,2018-02-17,923555336,0,0,0,0
1514,2018-02-18,1133428302,0,0,0,0
1515,2018-02-19,718681243,0,0,0,0
1516,2018-02-20,1136172055,0,0,0,0
1517,2018-02-21,1113781657,0,0,0,0
1518,2018-02-22,967015508,0,0,0,0
1519,2018-02-23,1068416489,0,0,0,0
1520,2018-02-24,809426309,0,0,0,0
1521,2018-02-25,563160643,0,0,0,0
1522,2018-02-26,749053434,0,0,0,0
1523,2018-02-27,565165792,0,0,0,0
1524,2018-02-28,556384139,0,0,0,0
1525,2018-03-01,493677355,0,0,0,0
1526,2018-03-02,465347526,0,0,0,0
1527,2018-03-03,481791683,0,0,0,0
1528,2018-03-04,659171872,0,0,0,0
1529,2018-03-05,837675840,0,0,0,0
1530,2018-03-06,558691413,0,0,0,0
1531,2018-03-07,737355541,0,0,0,0
1532,2018-03-08,630972306,0,0,0,0
1533,2018-03-09,963958195,0,0,0,0
1534,2018-03-10,488696359,0,0,0,0
1535,2018-03-11,524384121,0,0,0,0
1536,2018-03-12,408519371,0,0,0,0
1537,2018-03-13,340754319,0,0,0,0
1538,2018-03-14,423222699,0,0,0,0
1539,2018-03-15,764268015,0,0,0,0
1540,2018-03-16,396385673,0,0,0,0
1541,2018-03-17,250201145,0,0,0,0
1542,2018-03-18,694078139,0,0,0,0
1543,2018-03-19,1086729718,0,0,0,0
1544,2018-03-20,934842607,0,0,0,0
1545,2018-03-21,749660279,0,0,0,0
1546,2018-03-22,742536106,0,0,0,0
1547,2018-03-23,699454354,0,0,0,0
1548,2018-03-24,379169543,0,0,0,0
1549,2018-03-25,262480556,0,0,0,0
1550,2018-03-26,459965250,0,0,0,0
1551,2018-03-27,603618311,0,0,0,0
1552,2018-03-28,369482846,0,0,0,0
1553,2018-03-29,498719430,0,0,0,0
1554,2018-03-30,531838634,0,0,0,0
1555,2018-03-31,268336654,0,0,0,0
1556,2018-04-01,332598311,0,0,0,0
1557,2018-04-02,292029744,0,0,0,0
1558,2018-04-03,462856530,0,0,0,0
1559,2018-04-04,358144772,0,0,0,0
1560,2018-04-05,438860832,0,0,0,0
1561,2018-04-06,299480556,0,0,0,0
1562,2018-04-07,213503616,0,0,0,0
1563,2018-04-08,144113040,0,0,0,0
1564,2018-04-09,285036655,0,0,0,0
1565,2018-04-10,170469685,0,0,0,0
1566,2018-04-11,733106677,0,0,0,0
1567,2018-04-12,1180372805,0,0,0,0
1568,2018-04-13,886501224,0,0,0,0
1569,2018-04-14,554203656,0,0,0,0
1570,2018-04-15,522554218,0,0,0,0
1571,2018-04-16,421863603,0,0,0,0
1572,2018-04-17,426541659,0,0,0,0
1573,2018-04-18,727470038,0,0,0,0
1574,2018-04-19,986576479,0,0,0,0
1575,2018-04-20,1375819663,0,0,0,0
1576,2018-04-21,1016549709,0,0,0,0
1577,2018-04-22,731088110,0,0,0,0
1578,2018-04-23,667962197,0,0,0,0
1579,2018-04-24,1845043951,0,0,0,0
1580,2018-04-25,1748546801,0,0,0,0
1581,2018-04-26,1169306726,0,0,0,0
1582,2018-04-27,996060513,0,0,0,0
1583,2018-04-28,1108655545,0,0,0,0
1584,2018-04-29,1779959225,0,0,0,0
1585,2018-04-30,1670396548,0,0,0,0
1586,2018-05-01,1243308240,0,0,0,0
1587,2018-05-02,790503863,0,0,0,0
1588,2018-05-03,1113908316,0,0,0,0
1589,2018-05-04,932174067,0,0,0,26
1590,2018-05-05,762828956,0,0,0,0
1591,2018-05-06,854057448,0,0,0,0
1592,2018-05-07,894607393,0,0,0,0
1593,2018-05-08,564454062,0,0,0,0
1594,2018-05-09,635566827,0,0,0,0
1595,2018-05-10,527101056,0,0,0,0
1596,2018-05-11,1342362212,0,0,0,0
1597,2018-05-12,1223423738,0,0,0,0
1598,2018-05-13,758203852,0,0,0,0
1599,2018-05-14,770291386,0,0,0,0
1600,2018-05-15,563224995,0,0,0,0
1601,2018-05-16,691020296,0,0,0,0
1602,2018-05-17,518471978,0,0,0,0
1603,2018-05-18,451512301,0,0,0,0
1604,2018-05-19,304138723,0,0,0,0
1605,2018-05-20,413298059,0,0,0,0
1606,2018-05-21,454464233,0,0,0,0
1607,2018-05-22,393154967,0,0,0,0
1608,2018-05-23,635316481,0,0,0,0
1609,2018-05-24,799023517,0,0,0,0
1610,2018-05-25,526900681,0,0,0,0
1611,2018-05-26,293169561,0,0,0,0
1612,2018-05-27,214839306,0,0,0,0
1613,2018-05-28,496329785,0,0,0,0
1614,2018-05-29,584097622,0,0,0,0
1615,2018-05-30,458653757,0,0,0,0
1616,2018-05-31,307712405,0,0,0,0
1617,2018-06-01,244180871,0,0,0,0
1618,2018-06-02,580999473,0,0,0,0
1619,2018-06-03,432697015,0,0,0,0
1620,2018-06-04,408591026,0,0,0,0
1621,2018-06-05,335411763,0,0,0,0
1622,2018-06-06,229292928,0,0,0,0
1623,2018-06-07,246287521,0,0,0,0
1624,2018-06-08,213523475,0,0,0,0
1625,2018-06-09,187309974,0,0,0,0
1626,2018-06-10,567087567,0,0,0,0
1627,2018-06-11,408910808,0,0,0,0
1628,2018-06-12,306451209,0,0,0,0
1629,2018-06-13,346479040,0,0,0,0
1630,2018-06-14,404663065,0,0,0,0
1631,2018-06-15,219089233,0,0,0,0
1632,2018-06-16,134204058,0,0,0,0
1633,2018-06-17,91573856,0,0,0,0
1634,2018-06-18,174544754,0,0,0,0
1635,2018-06-19,253315250,0,0,0,0
1636,2018-06-20,361176706,0,0,0,0
1637,2018-06-21,145407649,0,0,0,56
1638,2018-06-22,228190823,0,0,0,0
1639,2018-06-23,117397123,0,0,0,0
1640,2018-06-24,275562561,0,0,0,4
1641,2018-06-25,204002862,0,0,0,0
1642,2018-06-26,105207100,0,0,0,0
1643,2018-06-27,114321783,0,0,0,0
1644,2018-06-28,171186908,0,0,0,0
1645,2018-06-29,303673348,0,0,0,0
1646,2018-06-30,537402860,0,0,0,0
1647,2018-07-01,375829628,0,0,0,0
1648,2018-07-02,647774084,0,0,0,0
1649,2018-07-03,844916712,0,0,0,0
1650,2018-07-04,627269634,0,0,0,0
1651,2018-07-05,633105983,0,0,0,0
1652,2018-07-06,442768507,0,0,0,0
1653,2018-07-07,316674963,0,0,0,0
1654,2018-07-08,353192142,0,0,0,0
1655,2018-07-09,350463456,0,0,0,0
1656,2018-07-10,428346395,0,0,0,0
1657,2018-07-11,322276812,0,0,0,0
1658,2018-07-12,240505961,0,0,0,0
1659,2018-07-13,256916209,0,0,0,0
1660,2018-07-14,226379820,0,0,0,0
1661,2018-07-15,261596789,0,0,0,0
1662,2018-07-16,653676491,0,0,0,0
1663,2018-07-17,533618388,0,0,0,0
1664,2018-07-18,497625958,0,0,0,0
1665,2018-07-19,370245205,0,0,0,0
1666,2018-07-20,236770272,0,0,0,0
1667,2018-07-21,204744456,0,0,0,0
1668,2018-07-22,288715043,0,0,0,0
1669,2018-07-23,465390541,0,0,0,0
1670,2018-07-24,412963429,0,0,0,0
1671,2018-07-25,219477599,0,0,0,0
1672,2018-07-26,178700966,0,0,0,0
1673,2018-07-27,340091847,0,0,0,0
1674,2018-07-28,165794233,0,0,0,0
1675,2018-07-29,177546787,0,0,0,0
1676,2018-07-30,201814596,0,0,0,0
1677,2018-07-31,231862945,0,0,0,0
1678,2018-08-01,159975907,0,0,0,0
1679,2018-08-02,128595293,0,0,0,0
1680,2018-08-03,121537847,0,0,0,0
1681,2018-08-04,84450034,0,0,113749270,0
1682,2018-08-05,65961721,0,0,89555603,0
1683,2018-08-06,126462679,0,0,96089071,0
1684,2018-08-07,111546046,0,0,123999570,0
1685,2018-08-08,159698665,0,0,178609479,0
1686,2018-08-09,109377686,0,0,175749740,0
1687,2018-08-10,80226505,0,0,128839232,0
1688,2018-08-11,69214122,0,0,127900054,0
1689,2018-08-12,37816756,0,0,63504738,0
1690,2018-08-13,96684822,0,0,110135712,0
1691,2018-08-14,116369600,0,0,204259262,0
1692,2018-08-15,90778619,0,0,172190980,0
1693,2018-08-16,67838237,0,0,128892711,0
1694,2018-08-17,124618967,0,0,244901091,0
1695,2018-08-18,100748595,0,0,208520294,0
1696,2018-08-19,58217975,0,0,130494469,0
1697,2018-08-20,56956506,0,0,133754625,0
1698,2018-08-21,48035574,0,0,90544456,0
1699,2018-08-22,84749856,0,0,145057930,0
1700,2018-08-23,56387310,0,0,82003837,0
1701,2018-08-24,54150935,0,0,76749808,0
1702,2018-08-25,223375638,0,0,62705400,0
1703,2018-08-26,246125405,0,0,74715562,0
1704,2018-08-27,234441850,0,0,135444865,0
1705,2018-08-28,345471658,0,0,159198221,0
1706,2018-08-29,349866585,0,0,187708219,0
1707,2018-08-30,322252616,0,0,144784511,0
1708,2018-08-31,324632106,0,0,127538129,0
1709,2018-09-01,347998842,0,0,211269200,0
1710,2018-09-02,373394145,0,0,160114906,0
1711,2018-09-03,346803627,0,0,111290804,0
1712,2018-09-04,443487062,0,0,122907930,0
1713,2018-09-05,428257203,0,0,204479622,0
1714,2018-09-06,393459289,0,0,174121894,0
1715,2018-09-07,331088961,0,0,101861184,0
1716,2018-09-08,302958309,0,0,76407816,0
1717,2018-09-09,313530739,0,0,86391508,0
1718,2018-09-10,289846359,0,0,82354291,0
1719,2018-09-11,292013358,0,0,99342558,0
1720,2018-09-12,306865485,0,0,120002612,0
1721,2018-09-13,334621748,0,0,131914410,0
1722,2018-09-14,327555561,0,0,115845992,0
1723,2018-09-15,299957223,0,0,81596550,0
1724,2018-09-16,293997616,0,0,96508604,0
1725,2018-09-17,304885318,0,0,129709544,0
1726,2018-09-18,373226257,0,0,177841142,0
1727,2018-09-19,331158022,0,0,146534923,0
1728,2018-09-20,477493015,0,0,283816581,0
1729,2018-09-21,464506452,0,0,320234254,0
1730,2018-09-22,601826887,0,0,523984860,0
1731,2018-09-23,390391508,0,0,295863215,0
1732,2018-09-24,369936125,0,0,239418654,0
1733,2018-09-25,485861923,0,0,370051974,0
1734,2018-09-26,553996805,0,0,367226600,0
1735,2018-09-27,466067956,0,0,317410916,0
1736,2018-09-28,363919546,0,0,241503726,0
1737,2018-09-29,397469415,0,0,250081686,0
1738,2018-09-30,410736440,0,0,276421781,0
1739,2018-10-01,410318090,0,0,268917618,0
1740,2018-10-02,348396282,0,0,146573512,0
1741,2018-10-03,334891367,0,0,161053517,0
1742,2018-10-04,334176444,0,0,124570158,0
1743,2018-10-05,343544081,0,0,112551565,0
1744,2018-10-06,317483576,0,0,99032451,0
1745,2018-10-07,315623754,0,0,93956614,0
1746,2018-10-08,546893013,0,0,140936612,0
1747,2018-10-09,564185520,0,0,95651328,0
1748,2018-10-10,713374264,0,0,208751742,0
1749,2018-10-11,1049030055,0,0,285309139,0
1750,2018-10-12,924310726,0,0,212621634,0
1751,2018-10-13,975460392,0,0,116275747,0
1752,2018-10-14,946234861,0,0,99362181,0
1753,2018-10-15,887102270,0,0,261202615,0
1754,2018-10-16,937198776,0,0,120007098,0
1755,2018-10-17,847475763,0,0,145543379,0
1756,2018-10-18,1014172734,0,0,116049561,0
1757,2018-10-19,1010133286,0,0,134898926,0
1758,2018-10-20,1029037839,0,0,101703204,0
1759,2018-10-21,960664909,0,0,94437622,0
1760,2018-10-22,1164235674,0,0,119663953,0
1761,2018-10-23,1240453784,0,0,127093726,0
1762,2018-10-24,1195064703,0,0,128538966,0
1763,2018-10-25,1428327380,0,0,106876097,0
1764,2018-10-26,1234935423,0,0,85360447,0
1765,2018-10-27,1426016684,0,0,55037414,0
1766,2018-10-28,1153376800,0,0,53082232,0
1767,2018-10-29,1712822085,0,0,128299255,0
1768,2018-10-30,1581350361,0,0,78468666,0
1769,2018-10-31,1644225363,0,0,91890530,0
1770,2018-11-01,2211169343,0,0,69192327,0
1771,2018-11-02,2120312537,0,0,100517861,0
1772,2018-11-03,2674687045,0,0,70986419,0
1773,2018-11-04,2719656679,0,0,187735177,0
1774,2018-11-05,3518107478,0,0,177937945,0
1775,2018-11-06,2808431098,0,0,367946864,0
1776,2018-11-07,3122774758,0,0,215037699,0
1777,2018-11-08,3522084102,0,0,188728645,0
1778,2018-11-09,3910608493,0,0,145848681,0
1779,2018-11-10,4261314533,0,0,76761501,0
1780,2018-11-11,2834516662,0,0,99204767,0
1781,2018-11-12,2355109429,0,0,146899943,0
1782,2018-11-13,2013885505,0,0,136647609,0
1783,2018-11-14,1263991442,0,0,264013144,0
1784,2018-11-15,1851347690,0,0,302636371,0
1785,2018-11-16,2079170258,0,0,152164362,0
1786,2018-11-17,1777530597,0,0,190582930,0
1787,2018-11-18,760590858,0,0,125218744,0
1788,2018-11-19,2295162288,0,0,285055730,295
1789,2018-11-20,1182776495,0,0,406337689,0
1790,2018-11-21,1764774760,0,0,184897696,11
1791,2018-11-22,1423322799,0,0,86721812,0
1792,2018-11-23,1602294117,0,0,183267201,0
1793,2018-11-24,1258085784,0,0,172905233,0
1794,2018-11-25,1589096952,0,0,451297597,0
1795,2018-11-26,1588257691,0,0,539374518,0
1796,2018-11-27,1849164744,0,0,304569160,0
1797,2018-11-28,1809588533,0,0,398910484,0
1798,2018-11-29,1932663342,0,0,249127627,8
1799,2018-11-30,1889552887,0,0,206660772,10
1800,2018-12-01,1468682744,0,0,124677147,9
1801,2018-12-02,1307463121,0,0,115352106,0
1802,2018-12-03,1676511918,0,0,124853929,0
1803,2018-12-04,1238208791,0,0,141515598,0
1804,2018-12-05,1421627441,0,0,112833983,0
1805,2018-12-06,1438911804,0,0,181138758,0
1806,2018-12-07,1178953828,0,0,221661681,0
1807,2018-12-08,1362695517,0,0,120823313,0
1808,2018-12-09,1378239594,0,0,116032563,0
1809,2018-12-10,1588256637,0,0,88203669,0
1810,2018-12-11,1300108104,0,0,77585662,0
1811,2018-12-12,1300285467,0,0,60364544,0
1812,2018-12-13,1455108006,0,0,66737816,0
1813,2018-12-14,1376184963,0,0,69307516,0
1814,2018-12-15,1225124736,0,0,49336768,0
1815,2018-12-16,1386293784,0,0,75544223,0
1816,2018-12-17,1677312196,0,0,149246711,0
1817,2018-12-18,1490312311,0,0,237608666,0
1818,2018-12-19,1506168291,0,0,398817911,0
1819,2018-12-20,1966908732,0,0,652599845,0
1820,2018-12-21,1907253441,0,0,676898535,0
1821,2018-12-22,1614655477,0,0,245475498,0
1822,2018-12-23,1690049311,0,0,271843986,0
1823,2018-12-24,1706335082,0,0,540811830,0
1824,2018-12-25,1359011142,0,0,345102094,0
1825,2018-12-26,1567677417,0,0,241734682,0
1826,2018-12-27,1347271897,0,0,143364316,0
1827,2018-12-28,1814085904,0,0,274701256,0
1828,2018-12-29,1329152177,0,0,164699047,0
1829,2018-12-30,1331904553,0,0,117966895,0
1830,2018-12-31,1387989185,0,0,83936291,0
1831,2019-01-01,1475326262,0,0,120116149,0
1832,2019-01-02,1497839838,0,0,131938471,0
1833,2019-01-03,1382487473,0,0,121356773,0
1834,2019-01-04,1550105463,0,0,105775966,0
1835,2019-01-05,1742220353,0,0,86766273,0
1836,2019-01-06,1377712897,0,0,101918911,0
1837,2019-01-07,1740144632,0,0,116551763,0
1838,2019-01-08,1453030178,0,0,104411648,0
1839,2019-01-09,1469970753,0,0,105072456,0
1840,2019-01-10,1627626540,0,0,271154632,0
1841,2019-01-11,1399284880,0,0,97333614,0
1842,2019-01-12,1588835399,0,0,80271545,0
1843,2019-01-13,1001192570,0,0,87651988,0
1844,2019-01-14,2088925037,0,0,104783807,0
1845,2019-01-15,1118723380,0,0,81265876,0
1846,2019-01-16,1207955860,0,0,103468177,0
1847,2019-01-17,1131686825,0,0,142456907,0
1848,2019-01-18,1908145606,0,0,98064322,0
1849,2019-01-19,1361980303,0,0,113538330,0
1850,2019-01-20,1258687763,0,0,94526350,0
1851,2019-01-21,1407798425,0,0,69937814,0
1852,2019-01-22,1890527371,0,0,88904771,9
1853,2019-01-23,1231590655,0,0,77763972,0
1854,2019-01-24,1519213717,0,0,56290175,0
1855,2019-01-25,1413732719,0,0,57245532,0
1856,2019-01-26,1357395964,0,0,47094006,0
1857,2019-01-27,1240061906,0,0,56191026,0
1858,2019-01-28,1600057901,0,0,91964500,0
1859,2019-01-29,1409209820,0,0,57509593,0
1860,2019-01-30,1451846798,0,0,111940140,0
1861,2019-01-31,1396413854,0,0,154960563,0
1862,2019-02-01,1311875300,0,0,59390821,0
1863,2019-02-02,1486577215,0,0,45028111,0
1864,2019-02-03,947083776,0,0,43392264,0
1865,2019-02-04,642467684,0,0,187311144,0
1866,2019-02-05,632884195,0,0,363477565,0
1867,2019-02-06,703879480,0,0,276048463,0
1868,2019-02-07,787879006,0,0,175577066,0
1869,2019-02-08,1152427772,0,0,236799009,0
1870,2019-02-09,875789476,0,0,127325516,0
1871,2019-02-10,922296192,0,0,166973807,0
1872,2019-02-11,1365381265,0,0,94988979,0
1873,2019-02-12,1045089962,0,0,195047939,0
1874,2019-02-13,775829024,0,0,125864914,0
1875,2019-02-14,755747542,0,0,66471098,0
1876,2019-02-15,1229083979,0,0,147232800,31
1877,2019-02-16,839801635,0,0,132265925,0
1878,2019-02-17,986203461,0,0,228220039,0
1879,2019-02-18,1279034237,0,0,308737083,0
1880,2019-02-19,538359425,0,0,396086212,0
1881,2019-02-20,1731573625,0,0,190819749,0
1882,2019-02-21,1281602081,0,0,168431291,0
1883,2019-02-22,1021113556,0,0,115562133,0
1884,2019-02-23,1113220731,0,0,169688769,0
1885,2019-02-24,1137604155,0,0,341922179,0
1886,2019-02-25,1218228714,0,0,261040081,0
1887,2019-02-26,1150131843,0,0,281705906,0
1888,2019-02-27,1088705620,0,0,349512625,0
1889,2019-02-28,1162323076,0,0,92757366,0
1890,2019-03-01,1030863920,0,0,82622268,0
1891,2019-03-02,882569283,0,0,77050192,0
1892,2019-03-03,149316055,0,0,74327200,0
1893,2019-03-04,2368626282,0,0,112206354,0
1894,2019-03-05,1197678446,0,0,126735266,0
1895,2019-03-06,1448995284,0,0,115972975,0
1896,2019-03-07,1036538346,0,0,130850291,0
1897,2019-03-08,1821584193,0,0,178590229,0
1898,2019-03-09,592705385,0,0,512491537,0
1899,2019-03-10,1746318650,0,0,224393714,0
1900,2019-03-11,1820813120,0,0,281877581,0
1901,2019-03-12,1598950387,0,0,288475045,0
1902,2019-03-13,1461920228,0,0,506843882,0
1903,2019-03-14,1168774618,0,0,321263625,66
1904,2019-03-15,1251354258,0,0,200822254,0
1905,2019-03-16,1200755787,0,0,173940981,0
1906,2019-03-17,1348404191,0,0,165164753,0
1907,2019-03-18,1422021079,0,0,381280239,0
1908,2019-03-19,1184556910,0,0,368277902,7
1909,2019-03-20,979838642,0,0,245768642,0
1910,2019-03-21,1362772637,0,0,431489880,2
1911,2019-03-22,1426183418,0,0,260217308,0
1912,2019-03-23,1151604056,0,0,267620313,0
1913,2019-03-24,1142161426,0,0,267737804,0
1914,2019-03-25,1394118319,0,0,212095101,0
1915,2019-03-26,1228361000,0,0,165355563,1
1916,2019-03-27,1444593564,0,0,199568855,0
1917,2019-03-28,1161473556,0,0,155672278,0
1918,2019-03-29,571975399,0,0,255977202,0
1919,2019-03-30,469824112,0,0,195739691,0
1920,2019-03-31,639765541,0,0,176919120,0
1921,2019-04-01,514264232,0,0,187773493,0
1922,2019-04-02,750087963,0,0,550940257,39
1923,2019-04-03,910577689,0,0,761270096,0
1924,2019-04-04,470226926,0,0,428976036,0
1925,2019-04-05,498791209,0,0,361184164,0
1926,2019-04-06,522285905,0,0,287032717,0
1927,2019-04-07,552265020,0,0,300906922,0
1928,2019-04-08,570333421,0,0,300604194,42
1929,2019-04-09,389809072,0,0,185331994,2
1930,2019-04-10,511484422,0,0,201640002,4
1931,2019-04-11,666240461,0,0,332454022,0
1932,2019-04-12,327415098,0,0,280538499,0
1933,2019-04-13,339874267,0,0,137815129,516
1934,2019-04-14,539170035,0,0,228365922,0
1935,2019-04-15,531139685,0,0,283720046,0
1936,2019-04-16,497673197,0,0,213169264,7
1937,2019-04-17,797233261,0,0,213622178,0
